7.323694779116467046e+00,6.221286941958926480e-111
7.363052208835342505e+00,3.877683664493676986e-112
7.402409638554217963e+00,2.120453160307665032e-113
7.441767068273093422e+00,9.700290340901989815e-115
7.481124497991968880e+00,5.161876297291200805e-116
7.520481927710844339e+00,2.543332062582063194e-117
7.559839357429719797e+00,1.239461918581082915e-118
7.599196787148595256e+00,7.085035959494576338e-120
7.638554216867470714e+00,2.750923802000728681e-121
7.677911646586346173e+00,1.245497408294418272e-122
7.717269076305221631e+00,5.386838424254008769e-124
7.756626506024097090e+00,2.401653656850499917e-125
7.795983935742973436e+00,9.431324036654313056e-127
7.835341365461848895e+00,4.259991508701026345e-128
7.874698795180724353e+00,1.956097155749738234e-129
7.914056224899599812e+00,6.733884458303709855e-131
7.953413654618475270e+00,2.979696942090821037e-132
7.992771084337350729e+00,1.113552686279788672e-133
8.032128514056225299e+00,4.886747602328527384e-135
8.071485943775101646e+00,1.591272026084049618e-136
8.110843373493976216e+00,5.905134558015479257e-138
8.150200803212852563e+00,2.167582549170392652e-139
8.189558232931727133e+00,7.447243262462017224e-141
8.228915662650603480e+00,3.385286157954291946e-142
8.268273092369478050e+00,9.179694979704670681e-144
8.307630522088354397e+00,2.903966901070292898e-145
8.346987951807228967e+00,9.187922576236810572e-147
8.386345381526105314e+00,3.198275969256001610e-148
8.425702811244979884e+00,1.238428663732956067e-149
8.465060240963856231e+00,3.999214664764372253e-151
8.504417670682730801e+00,1.182824844818799308e-152
8.543775100401607148e+00,3.153838541901970516e-154
8.583132530120481718e+00,9.030420769089740803e-156
8.622489959839358065e+00,2.843214886491704616e-157
8.661847389558232635e+00,7.829102537512648281e-159
8.701204819277108982e+00,2.530481674248593824e-160
8.740562248995983552e+00,5.086098664414495770e-162
8.779919678714859899e+00,1.563767560587751527e-163
8.819277108433734469e+00,4.354735524654413507e-165
8.858634538152610816e+00,1.169741624536136302e-166
8.897991967871487162e+00,2.395640909846734000e-168
8.937349397590361733e+00,6.315511833549939677e-170
8.976706827309238079e+00,1.533834679029930318e-171
9.016064257028112650e+00,3.466579135051695301e-173
9.055421686746988996e+00,8.871410976078306912e-175
9.094779116465863567e+00,2.048810116378868486e-176
9.134136546184739913e+00,4.201068396875280981e-178
9.173493975903614484e+00,9.165096499167661214e-180
9.212851405622490830e+00,1.905149670355558851e-181
9.252208835341365400e+00,4.218254407136184949e-183
9.291566265060241747e+00,9.458236803983499572e-185
9.330923694779116317e+00,1.763683838388579982e-186
9.370281124497992664e+00,3.366395458458699061e-188
9.409638554216867234e+00,7.737821394938707053e-190
9.448995983935743581e+00,1.284110757822641230e-191
9.488353413654618151e+00,2.908084573354331748e-193
9.527710843373494498e+00,4.818605278197433501e-195
9.567068273092370845e+00,7.077579630661701526e-197
9.606425702811245415e+00,1.490808106256641871e-198
9.645783132530121762e+00,3.062216827305658007e-200
9.685140562248996332e+00,4.343770007913451311e-202
9.724497991967872679e+00,8.217873595314918812e-204
9.763855421686747249e+00,1.171623044733564817e-205
9.803212851405623596e+00,2.090851274929976983e-207
9.842570281124498166e+00,3.150051754302722323e-209
9.881927710843374513e+00,4.611591344053895985e-211
9.921285140562249083e+00,7.573405807614489262e-213
9.960642570281125430e+00,1.040141612309322810e-214
1.000000000000000000e+01,1.685123146075422619e-216
